Experiment ID,Number of Ants,Execution Time (seconds),Time Cost (seconds)
3000-9,3000,0.867067813873291,6886.22220792827
3000-10,3000,3.1741249561309814,5903.1497092774935
3000-11,3000,1.0997073650360107,7089.407064096816
3000-12,3000,6.118929862976074,5632.384260450873
3000-13,3000,2.1987416744232178,5903.1497092774935
3000-14,3000,1.0799171924591064,6018.302859632107
3000-15,3000,2.653777837753296,5903.1497092774935
3000-16,3000,1.8357293605804443,6886.22220792827
3000-17,3000,1.3985788822174072,5968.935870935013
3000-18,3000,5.944853782653809,6213.502521695626
3000-19,3000,5.805035591125488,9067.129485231899
3000-20,3000,1.8016717433929443,6886.22220792827
3000-21,3000,2.5988833904266357,6386.07327220553
3000-22,3000,2.549847364425659,6004.132942407445
3000-23,3000,2.2919983863830566,6068.488561099921
3000-24,3000,5.999690294265747,8186.737898209768
3000-25,3000,2.2261524200439453,5918.329312161673
3000-26,3000,3.410447120666504,5968.935870935013
3000-27,3000,5.994573354721069,5331.635138431877
3000-28,3000,1.410071611404419,5904.573748821556
3000-29,3000,5.784584999084473,5553.194621722183
3000-30,3000,1.3100543022155762,7089.407064096816
