Experiment ID,Number of Ants,Travel Time Cost (seconds),Execution Time (seconds)
350-604,350,3068.7372839506174,0.3716731071472168
350-605,350,2713.7487698769874,0.6371641159057617
350-606,350,6058.167242798354,0.1618480682373047
350-607,350,inf,0.5548121929168701
350-608,350,3443.2172,0.34946203231811523
350-609,350,3467.4723942394244,0.3454599380493164
350-610,350,4490.977095709572,0.6488471031188965
350-611,350,3074.8116000000005,0.629788875579834
350-612,350,4313.127863786379,0.6265370845794678
350-613,350,4530.54596707819,0.605553150177002
350-614,350,5128.271380138014,0.6287810802459717
350-615,350,4881.841182118211,0.5430688858032227
350-616,350,5844.275706570658,0.6276171207427979
350-617,350,7851.294566456647,0.2099149227142334
350-618,350,4157.05100510051,0.4111349582672119
350-619,350,2954.303543354335,0.6301522254943848
350-620,350,5546.580000000001,0.2010180950164795
350-621,350,5772.85288028803,0.5335049629211426
350-622,350,6881.007863786379,0.642009973526001
350-623,350,2715.032222222222,0.6431660652160645
350-624,350,4083.8415361536163,0.6281569004058838
350-625,350,3840.5509840984096,0.38930821418762207
350-626,350,5204.071659165917,0.6345310211181641
350-627,350,4308.106666666667,0.6405529975891113
350-628,350,5399.227654320987,0.6352536678314209
350-629,350,3124.5416081608164,0.6352708339691162
350-630,350,4762.827107710771,0.43898606300354004
350-631,350,5559.327333333334,0.6210598945617676
350-632,350,3043.5365349794242,0.6071629524230957
350-633,350,3848.6364197530866,0.6513080596923828
350-634,350,3177.54,0.6465659141540527
350-635,350,4040.9533333333343,0.6327550411224365
350-636,350,3089.5443594359435,0.6200459003448486
350-637,350,3957.5032943294327,0.6514811515808105
350-638,350,5076.849138913891,0.6482360363006592
350-639,350,5547.286666666666,0.5986518859863281
350-640,350,5641.008971193416,0.22635912895202637
350-641,350,2693.8639063906394,0.6452641487121582
350-642,350,2929.4516981698175,0.6265809535980225
350-643,350,5356.221545154515,0.6398210525512695
350-644,350,3971.823564356436,0.6331148147583008
350-645,350,3325.7005010501052,0.6449720859527588
350-646,350,6406.037629402942,0.5674610137939453
350-647,350,7238.406927692769,0.6417720317840576
350-648,350,4110.053747374737,0.5798068046569824
350-649,350,4373.119012345678,0.6396701335906982
350-650,350,5006.85149188993,0.21579909324645996
350-651,350,4808.454416441644,0.6009290218353271
350-652,350,6302.014526748972,0.5784461498260498
350-653,350,4173.9220000000005,0.560931921005249
350-654,350,5153.994002400241,0.14118194580078125
350-655,350,5026.225333333334,0.6367170810699463
350-656,350,2633.6276954732507,0.6424150466918945
350-657,350,3993.8733333333344,0.635822057723999
350-658,350,4764.440858085809,0.6390860080718994
350-659,350,4123.050864197532,0.6328959465026855
350-660,350,5573.763004115226,0.6465260982513428
350-661,350,4751.029333333334,0.6427199840545654
350-662,350,5725.496346856908,0.576768159866333
350-663,350,5790.952586258627,0.20579123497009277
350-664,350,4654.4427902790285,0.4744281768798828
350-665,350,3571.291604938271,0.6489317417144775
350-666,350,4098.879183918391,0.6373679637908936
350-667,350,4494.692472247225,0.6393649578094482
350-668,350,4591.307901234568,0.6267540454864502
350-669,350,4422.737860082304,0.6243529319763184
350-670,350,inf,0.5554344654083252
350-671,350,5377.833733333332,0.5745983123779297
350-672,350,2112.5322652265227,0.6479983329772949
350-673,350,4828.582079207921,0.46149396896362305
350-674,350,4283.98107110711,0.6422309875488281
350-675,350,4884.801687242799,0.6455230712890625
350-676,350,3800.2200270026997,0.5692532062530518
350-677,350,4263.2266666666665,0.6402318477630615
350-678,350,6178.220329218107,0.6359090805053711
350-679,350,5523.963456790123,0.6321499347686768
350-680,350,4819.234224422443,0.6442501544952393
350-681,350,4315.0273117311735,0.6248338222503662
350-682,350,4677.429795979598,0.6432690620422363
350-683,350,5975.747302730273,0.6545169353485107
350-684,350,3981.4733333333343,0.5971207618713379
350-685,350,5836.654062406241,0.6327648162841797
350-686,350,3132.911704170417,0.6181981563568115
350-687,350,3848.2225514403294,0.6241710186004639
350-688,350,2689.9090969096924,0.6559000015258789
350-689,350,2461.1029282928293,0.6320500373840332
350-690,350,7065.5266666666685,0.31632375717163086
350-691,350,3702.4434567901235,0.6297369003295898
350-692,350,5380.8793415637865,0.6398060321807861
350-693,350,6597.459261926193,0.3608551025390625
350-694,350,4118.109756975697,0.6425919532775879
350-695,350,2979.0037533753375,0.6307568550109863
350-696,350,4075.0916000000007,0.6326079368591309
350-697,350,5310.335733333333,0.6393129825592041
350-698,350,3106.7921332133214,0.6320950984954834
350-699,350,2883.835061728395,0.6397120952606201
350-700,350,1054.2399999999998,0.5901780128479004
350-701,350,4875.346177617762,0.6198368072509766
350-702,350,2881.3755967078187,0.6405680179595947
350-703,350,4604.195028095402,0.1723346710205078
350-704,350,4029.3636133242962,0.6433439254760742
350-705,350,4839.228477366256,0.6363787651062012
350-706,350,inf,0.5529029369354248
350-707,350,5751.792133213321,0.21497821807861328
350-708,350,1528.7666666666669,0.5961532592773438
350-709,350,3387.525136513652,0.6405482292175293
350-710,350,5089.984032921811,0.6420018672943115
350-711,350,4691.584581458146,0.6299839019775391
350-712,350,3558.4702057613167,0.6335868835449219
350-713,350,4830.638683127572,0.6482160091400146
350-714,350,4208.598065843622,0.63362717628479
350-715,350,4097.319866666668,0.6349139213562012
350-716,350,6134.877470747075,0.6497950553894043
350-717,350,3925.6601333333338,0.6512401103973389
350-718,350,3449.4698666666663,0.6329281330108643
350-719,350,3950.7943628066505,0.6397860050201416
350-720,350,2960.6828952895294,0.6407849788665771
350-721,350,3597.355432098766,0.6332039833068848
350-722,350,4956.32607260726,0.6359541416168213
350-723,350,6171.186234623463,0.6033098697662354
350-724,350,3551.7877777777776,0.5455060005187988
350-725,350,3229.347733333333,0.6428310871124268
350-726,350,4950.801371137114,0.6415679454803467
350-727,350,4557.538079807981,0.6344599723815918
350-728,350,5004.406666666667,0.6462142467498779
350-729,350,4984.559687968797,0.6205592155456543
350-730,350,1629.9399999999998,0.62009596824646
350-731,350,5015.323012301232,0.6514019966125488
350-732,350,5083.746625514403,0.6327333450317383
350-733,350,4347.661560156016,0.6175038814544678
350-734,350,4913.932142214222,0.17945599555969238
350-735,350,5905.629552955295,0.5752410888671875
350-736,350,4487.96703270327,0.314532995223999
350-737,350,3173.265364536454,0.631972074508667
350-738,350,3043.185529552955,0.6475629806518555
350-739,350,inf,0.6918370723724365
350-740,350,2604.3444855967073,0.6262040138244629
350-741,350,4338.911797179718,0.6355900764465332
350-742,350,4225.975313531353,0.22061896324157715
350-743,350,5594.111143114311,0.6467361450195312
350-744,350,3783.4070666666667,0.6304609775543213
350-745,350,5341.635432098766,0.6464183330535889
350-746,350,4384.5528982898295,0.6654720306396484
350-747,350,3928.0143744374436,0.36559009552001953
350-748,350,3625.0204526748976,0.6424460411071777
350-749,350,4008.871377137714,0.6345279216766357
350-750,350,4298.463114311431,0.6343400478363037
350-751,350,4714.268518518518,0.639225959777832
350-752,350,2057.646666666667,0.6410937309265137
350-753,350,6165.807008700869,0.42731380462646484
350-754,350,4062.54399039904,0.6232969760894775
350-755,350,3103.453795379538,0.6818211078643799
350-756,350,6164.169633963396,0.20255804061889648
350-757,350,7419.120246024604,0.2947733402252197
350-758,350,6232.713333333333,0.6660058498382568
350-759,350,4460.02403292181,0.6411828994750977
350-760,350,4048.5406666666668,0.6285848617553711
350-761,350,3862.253528352836,0.33211803436279297
350-762,350,5581.046666666667,0.650223970413208
350-763,350,5360.508175817582,0.2432410717010498
350-764,350,3346.6471206379892,0.6650795936584473
350-765,350,6250.769528952895,0.6403608322143555
350-766,350,4207.652277227724,0.6259310245513916
350-767,350,5850.118868886888,0.311053991317749
350-768,350,4429.168436213992,0.6230909824371338
350-769,350,5168.940456045604,0.6418991088867188
350-770,350,5430.930453045306,0.6406581401824951
350-771,350,3847.266666666668,0.6414840221405029
350-772,350,5401.181896189619,0.640733003616333
350-773,350,3637.5381893004114,0.6556379795074463
350-774,350,3847.9972247224723,0.6222662925720215
350-775,350,4626.3533333333335,0.6084747314453125
350-776,350,2824.0,1.3540740013122559
350-777,350,5504.499216921693,0.6589429378509521
350-778,350,2657.733333333333,0.6581659317016602
350-779,350,3430.912633744856,0.6374630928039551
350-780,350,4204.6916,0.637092113494873
350-781,350,4011.7387788778874,0.6373190879821777
350-782,350,3641.075679012345,0.647780179977417
350-783,350,4296.054629462947,0.6446201801300049
350-784,350,5123.468502850285,0.6447479724884033
350-785,350,4443.941810699588,0.65289306640625
350-786,350,5044.986666666666,0.6645457744598389
350-787,350,3755.1452565256527,0.6462280750274658
350-788,350,3378.7536625514404,0.43384504318237305
350-789,350,4839.588733873388,0.6342308521270752
350-790,350,4691.774095409541,0.6361172199249268
350-791,350,4331.9067206720665,0.6182999610900879
350-792,350,4405.984932493249,0.6366181373596191
350-793,350,6185.872238223824,0.650676965713501
350-794,350,4342.278559670782,0.6403181552886963
350-795,350,4363.522088208821,0.44382715225219727
350-796,350,4036.6827092709273,0.6554157733917236
350-797,350,3261.100327032703,0.5838468074798584
350-798,350,6677.969669966997,0.3907041549682617
350-799,350,5143.219290249025,0.635735034942627
350-800,350,5266.228930041153,0.42780184745788574
