,step,edge_id,mean_speed,vehicle_ids
11904,44,:389281_2,6.12,()
11905,44,:389281_3,8.33,()
11906,44,:389281_5,6.82,()
11907,44,:389281_6,8.33,()
11908,44,:389281_7,7.35,()
11909,44,:389281_8,8.33,()
11910,44,:389663_0,6.93,()
11911,44,:389663_2,8.33,()
11912,44,:4360805516_0,3.96,()
11913,44,:4360805516_1,5.56,()
11914,44,:5123390130_0,8.33,()
11915,44,:5123390130_1,8.33,()
11916,44,:5295502772_0,8.33,()
11917,44,:530287775_0,6.46,()
11918,44,:530287775_1,8.33,()
11919,44,:530287775_2,8.33,()
11920,44,:530287775_4,7.39,()
11921,44,:530941809_0,8.33,()
11922,44,:530941809_2,4.99,()
11923,44,:530941809_3,5.7,()
11924,44,:5355515613_0,8.33,()
11925,44,:5355515613_1,8.33,()
11926,44,:5355515615_0,8.33,()
11927,44,:5355515615_1,8.33,()
11928,44,:6448533087_0,8.33,()
11929,44,:6448533087_1,6.95,()
11930,44,:6448533087_2,4.33,()
11931,44,:6448533087_3,6.95,()
11932,44,:6448533087_4,4.35,()
11933,44,:6448533087_5,8.33,()
11934,44,:6448533087_7,6.95,()
11935,44,:7447234461_0,4.81,()
11936,44,:7447234461_1,6.05,()
11937,44,:7447234461_2,8.33,()
11938,44,:904491768_0,6.74,()
11939,44,:904491768_1,4.75,()
11940,44,:904491768_2,8.33,()
11941,44,:904491814_0,4.84,()
11942,44,:904491814_1,5.93,()
11943,44,:904491814_2,8.33,()
11944,44,:9101555_0,6.5,()
11945,44,:9964901732_0,6.62,()
11946,44,:9964901732_1,7.76,()
11947,44,:9964901732_2,6.21,()
11948,44,:9964901732_3,8.33,()
11949,44,:9964901732_4,8.33,()
11950,44,:9964901732_5,8.1,()
11951,44,:9964901732_6,8.1,()
11952,44,:9964901733_0,8.33,()
11953,44,:9964901733_1,8.33,()
11954,45,-1,8.33,()
11955,45,-11,5.56,()
11956,45,-12,5.56,()
11957,45,-14,8.33,()
11958,45,-17,5.56,()
11959,45,-19,8.33,()
11960,45,-2,8.33,()
11961,45,-20,8.33,()
11962,45,-23,8.33,()
11963,45,-24,2.78,()
11964,45,-27,5.56,()
11965,45,-28,8.33,()
11966,45,-3,8.33,()
11967,45,-30,8.33,()
11968,45,-32,8.33,()
11969,45,-33,8.33,()
11970,45,-34,5.56,()
11971,45,-35,8.33,()
11972,45,-36,5.56,()
11973,45,-37,5.56,()
11974,45,-38,5.56,()
11975,45,-39,5.56,()
11976,45,-40,8.33,()
11977,45,-41,5.56,()
11978,45,-43,5.56,()
11979,45,-44,5.56,()
11980,45,-45,8.33,()
11981,45,-47,5.56,()
11982,45,-48,5.56,()
11983,45,-49,2.78,()
11984,45,-50,8.33,()
11985,45,-52,8.33,()
11986,45,-53,2.78,()
11987,45,-54,8.33,()
11988,45,-55,5.56,()
11989,45,-56,8.33,()
11990,45,-58,8.33,()
11991,45,-59,2.78,()
11992,45,-60,8.33,()
11993,45,-61,5.56,()
11994,45,-62,8.33,()
11995,45,-63,8.33,()
11996,45,-64,8.33,()
11997,45,-65,5.56,()
11998,45,-66,2.78,()
11999,45,-67,2.78,()
12000,45,-68,2.78,()
12001,45,-7,5.56,()
12002,45,-70,5.56,()
12003,45,-72,5.56,()
12004,45,-8,8.33,()
12005,45,-9,8.33,()
12006,45,0,8.33,()
12007,45,1,8.33,()
12008,45,10,8.33,()
12009,45,11,5.56,()
12010,45,12,5.56,()
12011,45,13,8.33,()
12012,45,14,8.33,()
12013,45,15,8.33,()
12014,45,16,8.33,()
12015,45,17,5.56,()
12016,45,18,8.33,()
12017,45,19,8.33,()
12018,45,2,8.33,()
12019,45,20,8.33,()
12020,45,21,8.33,()
12021,45,22,8.33,()
12022,45,23,8.33,()
12023,45,24,2.78,()
12024,45,25,8.33,()
12025,45,26,8.33,()
12026,45,27,5.56,()
12027,45,28,8.33,()
12028,45,29,8.33,()
12029,45,3,8.33,()
12030,45,30,8.33,()
12031,45,31,8.33,()
12032,45,32,8.33,()
12033,45,33,8.33,()
12034,45,34,5.56,()
12035,45,35,8.33,()
12036,45,36,5.56,()
12037,45,37,5.56,()
12038,45,38,5.56,()
12039,45,39,5.56,()
12040,45,4,3.8930796773950678,"('v_3',)"
12041,45,40,8.33,()
12042,45,41,5.56,()
12043,45,42,8.33,()
12044,45,43,5.56,()
12045,45,44,5.56,()
12046,45,45,8.33,()
12047,45,46,8.33,()
12048,45,47,5.56,()
12049,45,48,5.56,()
12050,45,49,2.78,()
12051,45,50,8.33,()
12052,45,51,5.657076522563879,"('v_6', 'v_4', 'v_5', 'v_2')"
12053,45,52,8.33,()
12054,45,53,2.78,()
12055,45,54,8.33,()
12056,45,55,5.56,()
12057,45,56,8.33,()
12058,45,57,8.33,()
12059,45,58,8.33,()
12060,45,59,2.78,()
12061,45,6,8.33,()
12062,45,60,8.33,()
12063,45,61,5.56,()
12064,45,62,8.33,()
12065,45,63,8.33,()
12066,45,64,8.33,()
12067,45,65,5.56,()
12068,45,66,2.78,()
12069,45,67,2.78,()
12070,45,68,2.78,()
12071,45,69,8.259424383477494,"('v_0',)"
12072,45,7,5.56,()
12073,45,70,5.56,()
12074,45,71,8.33,()
12075,45,72,5.56,()
12076,45,8,8.33,()
12077,45,9,8.33,()
12078,45,:10253939533_0,5.43,()
12079,45,:10253939533_1,5.56,()
12080,45,:10602668616_0,5.06,()
12081,45,:10602668616_1,5.04,()
12082,45,:10602668616_2,8.33,()
12083,45,:10602668621_0,6.95,()
12084,45,:10602668621_1,4.67,()
12085,45,:10602668621_2,8.33,()
12086,45,:135109553_0,5.56,()
12087,45,:135109553_1,6.28,()
12088,45,:135109553_2,4.91,()
12089,45,:135109553_3,5.56,()
12090,45,:135109553_4,6.95,()
12091,45,:135109553_5,8.33,()
12092,45,:135109553_6,6.95,()
12093,45,:135109553_7,6.95,()
12094,45,:135109570_0,8.33,()
12095,45,:135109570_2,5.06,()
12096,45,:135109574_0,8.33,()
12097,45,:135109574_1,7.58,()
12098,45,:135109574_2,4.85,()
12099,45,:135109574_3,8.33,()
12100,45,:135109580_0,4.71,()
12101,45,:135109580_1,6.95,()
12102,45,:135109580_2,8.33,()
12103,45,:17648104_0,8.33,()
12104,45,:17648104_1,6.609999999999999,()
12105,45,:17648111_0,3.94,()
12106,45,:2384200130_0,5.87,()
12107,45,:2384200130_1,8.33,()
12108,45,:2384200130_2,8.33,()
12109,45,:2384200130_4,8.33,()
12110,45,:2384200132_0,8.33,()
12111,45,:2384200132_1,6.6904667833262454,"('v_1',)"
12112,45,:247416072_0,8.33,()
12113,45,:247416072_1,8.33,()
12114,45,:247416072_2,6.91,()
12115,45,:247416072_3,5.16,()
12116,45,:247416073_0,5.61,()
12117,45,:26165090_0,6.92,()
12118,45,:2996413692_0,7.67,()
12119,45,:2996413692_1,5.07,()
12120,45,:3562601793_0,8.33,()
12121,45,:3562601793_1,6.95,()
12122,45,:3562601793_2,6.95,()
12123,45,:3562601793_3,6.95,()
12124,45,:3562601793_4,4.7,()
12125,45,:3562601793_5,8.33,()
12126,45,:3562601793_6,6.95,()
12127,45,:3562601802_0,8.33,()
12128,45,:3562601802_1,6.67,()
12129,45,:3562601802_2,4.69,()
12130,45,:3562601802_3,6.95,()
12131,45,:3562601802_4,6.95,()
12132,45,:3562601802_5,8.33,()
12133,45,:3562601802_6,6.67,()
12134,45,:3562601807_0,5.56,()
12135,45,:3562601807_1,5.56,()
12136,45,:3562601807_2,5.56,()
12137,45,:3562601807_3,5.56,()
12138,45,:3562601807_4,5.0,()
12139,45,:3562601807_5,5.56,()
12140,45,:3562601809_0,8.33,()
12141,45,:3562601809_1,6.84,()
12142,45,:3562601809_2,5.01,()
12143,45,:3562601809_3,6.93,()
12144,45,:3562601809_4,5.13,()
12145,45,:3562601809_5,8.33,()
12146,45,:3562601809_6,6.84,()
12147,45,:3562601816_0,6.17,()
12148,45,:3562601816_1,8.33,()
12149,45,:3562601816_2,6.09,()
12150,45,:3562601819_0,5.56,()
12151,45,:3562601819_1,3.8,()
12152,45,:3562601819_2,5.56,()
12153,45,:3562601819_3,5.56,()
12154,45,:3562601819_4,5.56,()
12155,45,:3562601819_5,5.56,()
12156,45,:3566241825_0,8.33,()
12157,45,:3566241825_1,6.74,()
12158,45,:3566241825_2,4.86,()
12159,45,:3566241825_3,6.63,()
12160,45,:3566241825_4,4.72,()
12161,45,:3566241825_5,8.33,()
12162,45,:3566241825_6,6.74,()
12163,45,:3577629914_0,6.95,()
12164,45,:3577629914_1,8.33,()
12165,45,:3577629914_3,4.26,()
12166,45,:36313879_0,6.59,()
12167,45,:36313879_1,6.95,()
12168,45,:36313879_10,8.33,()
12169,45,:36313879_11,8.09,()
12170,45,:36313879_12,6.95,()
12171,45,:36313879_13,8.09,()
12172,45,:36313879_2,8.01,()
12173,45,:36313879_3,6.51,()
12174,45,:36313879_4,8.33,()
12175,45,:36313879_5,6.95,()
12176,45,:36313879_6,5.24,()
12177,45,:36313879_7,6.95,()
12178,45,:36313879_8,6.95,()
12179,45,:36313879_9,5.8,()
12180,45,:389281_0,8.33,()
12181,45,:389281_1,8.33,()
12182,45,:389281_2,6.12,()
12183,45,:389281_3,8.33,()
12184,45,:389281_5,6.82,()
12185,45,:389281_6,8.33,()
12186,45,:389281_7,7.35,()
12187,45,:389281_8,8.33,()
12188,45,:389663_0,6.93,()
12189,45,:389663_2,8.33,()
12190,45,:4360805516_0,3.96,()
12191,45,:4360805516_1,5.56,()
12192,45,:5123390130_0,8.33,()
12193,45,:5123390130_1,8.33,()
12194,45,:5295502772_0,8.33,()
12195,45,:530287775_0,6.46,()
12196,45,:530287775_1,8.33,()
12197,45,:530287775_2,8.33,()
12198,45,:530287775_4,7.39,()
12199,45,:530941809_0,8.33,()
12200,45,:530941809_2,4.99,()
12201,45,:530941809_3,5.7,()
12202,45,:5355515613_0,8.33,()
12203,45,:5355515613_1,8.33,()
12204,45,:5355515615_0,8.33,()
12205,45,:5355515615_1,8.33,()
12206,45,:6448533087_0,8.33,()
12207,45,:6448533087_1,6.95,()
12208,45,:6448533087_2,4.33,()
12209,45,:6448533087_3,6.95,()
12210,45,:6448533087_4,4.35,()
12211,45,:6448533087_5,8.33,()
12212,45,:6448533087_7,6.95,()
12213,45,:7447234461_0,4.81,()
12214,45,:7447234461_1,6.05,()
12215,45,:7447234461_2,8.33,()
12216,45,:904491768_0,6.74,()
12217,45,:904491768_1,4.75,()
12218,45,:904491768_2,7.3764562193193655,"('v_7',)"
12219,45,:904491814_0,4.84,()
12220,45,:904491814_1,5.93,()
12221,45,:904491814_2,8.33,()
12222,45,:9101555_0,6.5,()
12223,45,:9964901732_0,6.62,()
12224,45,:9964901732_1,7.76,()
12225,45,:9964901732_2,6.21,()
12226,45,:9964901732_3,8.33,()
12227,45,:9964901732_4,8.33,()
12228,45,:9964901732_5,8.1,()
12229,45,:9964901732_6,8.1,()
12230,45,:9964901733_0,8.33,()
12231,45,:9964901733_1,8.33,()
12232,46,-1,8.33,()
12233,46,-11,5.56,()
12234,46,-12,5.56,()
12235,46,-14,8.33,()
12236,46,-17,5.56,()
12237,46,-19,8.33,()
12238,46,-2,8.33,()
12239,46,-20,8.33,()
12240,46,-23,8.33,()
12241,46,-24,2.78,()
12242,46,-27,5.56,()
12243,46,-28,8.33,()
12244,46,-3,8.33,()
12245,46,-30,8.33,()
12246,46,-32,8.33,()
12247,46,-33,8.33,()
12248,46,-34,5.56,()
12249,46,-35,8.33,()
12250,46,-36,5.56,()
12251,46,-37,5.56,()
12252,46,-38,5.56,()
12253,46,-39,5.56,()
12254,46,-40,8.33,()
12255,46,-41,5.56,()
12256,46,-43,5.56,()
12257,46,-44,5.56,()
12258,46,-45,8.33,()
12259,46,-47,5.56,()
12260,46,-48,5.56,()
12261,46,-49,2.78,()
12262,46,-50,8.33,()
12263,46,-52,8.33,()
12264,46,-53,2.78,()
12265,46,-54,8.33,()
12266,46,-55,5.56,()
12267,46,-56,8.33,()
12268,46,-58,8.33,()
12269,46,-59,2.78,()
12270,46,-60,8.33,()
12271,46,-61,5.56,()
12272,46,-62,8.33,()
12273,46,-63,8.33,()
12274,46,-64,8.33,()
12275,46,-65,5.56,()
12276,46,-66,2.78,()
12277,46,-67,2.78,()
12278,46,-68,2.78,()
12279,46,-7,5.56,()
12280,46,-70,5.56,()
12281,46,-72,5.56,()
12282,46,-8,8.33,()
12283,46,-9,8.33,()
12284,46,0,8.33,()
12285,46,1,8.33,()
12286,46,10,8.33,()
12287,46,11,5.56,()
12288,46,12,5.56,()
12289,46,13,8.33,()
12290,46,14,8.33,()
12291,46,15,8.33,()
12292,46,16,8.33,()
12293,46,17,5.56,()
12294,46,18,8.33,()
12295,46,19,8.33,()
12296,46,2,8.33,()
12297,46,20,8.33,()
12298,46,21,8.33,()
12299,46,22,8.33,()
12300,46,23,8.33,()
12301,46,24,2.78,()
12302,46,25,6.60548309531763,"('v_7',)"
12303,46,26,8.33,()
12304,46,27,5.56,()
12305,46,28,8.33,()
12306,46,29,8.33,()
12307,46,3,8.33,()
12308,46,30,8.33,()
12309,46,31,6.943581513143271,"('v_1',)"
12310,46,32,8.33,()
12311,46,33,8.33,()
12312,46,34,5.56,()
12313,46,35,8.33,()
12314,46,36,5.56,()
12315,46,37,5.56,()
12316,46,38,5.56,()
12317,46,39,5.56,()
12318,46,4,5.248895693508453,"('v_3',)"
12319,46,40,8.33,()
12320,46,41,5.56,()
12321,46,42,8.33,()
12322,46,43,5.56,()
12323,46,44,5.56,()
12324,46,45,8.33,()
12325,46,46,8.33,()
12326,46,47,5.56,()
12327,46,48,5.56,()
12328,46,49,2.78,()
12329,46,50,8.33,()
12330,46,51,5.448750775510145,"('v_6', 'v_4', 'v_5', 'v_2')"
12331,46,52,8.33,()
12332,46,53,2.78,()
12333,46,54,8.33,()
12334,46,55,5.56,()
12335,46,56,8.33,()
12336,46,57,8.33,()
12337,46,58,8.33,()
12338,46,59,2.78,()
12339,46,6,8.33,()
12340,46,60,8.33,()
12341,46,61,5.56,()
12342,46,62,8.33,()
12343,46,63,8.33,()
12344,46,64,8.33,()
12345,46,65,5.56,()
12346,46,66,2.78,()
12347,46,67,2.78,()
12348,46,68,2.78,()
12349,46,69,8.148750720666909,"('v_0',)"
12350,46,7,5.56,()
12351,46,70,5.56,()
12352,46,71,8.33,()
12353,46,72,5.56,()
12354,46,8,8.33,()
12355,46,9,8.33,()
12356,46,:10253939533_0,5.43,()
12357,46,:10253939533_1,5.56,()
12358,46,:10602668616_0,5.06,()
12359,46,:10602668616_1,5.04,()
12360,46,:10602668616_2,8.33,()
12361,46,:10602668621_0,6.95,()
12362,46,:10602668621_1,4.67,()
12363,46,:10602668621_2,8.33,()
12364,46,:135109553_0,5.56,()
12365,46,:135109553_1,6.28,()
12366,46,:135109553_2,4.91,()
12367,46,:135109553_3,5.56,()
12368,46,:135109553_4,6.95,()
12369,46,:135109553_5,8.33,()
12370,46,:135109553_6,6.95,()
12371,46,:135109553_7,6.95,()
12372,46,:135109570_0,8.33,()
12373,46,:135109570_2,5.06,()
12374,46,:135109574_0,8.33,()
12375,46,:135109574_1,7.58,()
12376,46,:135109574_2,4.85,()
12377,46,:135109574_3,8.33,()
12378,46,:135109580_0,4.71,()
12379,46,:135109580_1,6.95,()
12380,46,:135109580_2,8.33,()
12381,46,:17648104_0,8.33,()
12382,46,:17648104_1,6.609999999999999,()
12383,46,:17648111_0,3.94,()
12384,46,:2384200130_0,5.87,()
12385,46,:2384200130_1,8.33,()
12386,46,:2384200130_2,8.33,()
12387,46,:2384200130_4,8.33,()
12388,46,:2384200132_0,8.33,()
12389,46,:2384200132_1,8.33,()
12390,46,:247416072_0,8.33,()
12391,46,:247416072_1,8.33,()
12392,46,:247416072_2,6.91,()
12393,46,:247416072_3,5.16,()
12394,46,:247416073_0,5.61,()
12395,46,:26165090_0,6.92,()
12396,46,:2996413692_0,7.67,()
12397,46,:2996413692_1,5.07,()
12398,46,:3562601793_0,8.33,()
12399,46,:3562601793_1,6.95,()
12400,46,:3562601793_2,6.95,()
12401,46,:3562601793_3,6.95,()
12402,46,:3562601793_4,4.7,()
12403,46,:3562601793_5,8.33,()
12404,46,:3562601793_6,6.95,()
12405,46,:3562601802_0,8.33,()
12406,46,:3562601802_1,6.67,()
12407,46,:3562601802_2,4.69,()
12408,46,:3562601802_3,6.95,()
12409,46,:3562601802_4,6.95,()
12410,46,:3562601802_5,8.33,()
12411,46,:3562601802_6,6.67,()
12412,46,:3562601807_0,5.56,()
12413,46,:3562601807_1,5.56,()
12414,46,:3562601807_2,5.56,()
12415,46,:3562601807_3,5.56,()
12416,46,:3562601807_4,5.0,()
12417,46,:3562601807_5,5.56,()
12418,46,:3562601809_0,8.33,()
12419,46,:3562601809_1,6.84,()
12420,46,:3562601809_2,5.01,()
12421,46,:3562601809_3,6.93,()
12422,46,:3562601809_4,5.13,()
12423,46,:3562601809_5,8.33,()
12424,46,:3562601809_6,6.84,()
12425,46,:3562601816_0,6.17,()
12426,46,:3562601816_1,8.33,()
12427,46,:3562601816_2,6.09,()
12428,46,:3562601819_0,5.56,()
12429,46,:3562601819_1,3.8,()
12430,46,:3562601819_2,5.56,()
12431,46,:3562601819_3,5.56,()
12432,46,:3562601819_4,5.56,()
12433,46,:3562601819_5,5.56,()
12434,46,:3566241825_0,8.33,()
12435,46,:3566241825_1,6.74,()
12436,46,:3566241825_2,4.86,()
12437,46,:3566241825_3,6.63,()
12438,46,:3566241825_4,4.72,()
12439,46,:3566241825_5,8.33,()
12440,46,:3566241825_6,6.74,()
12441,46,:3577629914_0,6.95,()
12442,46,:3577629914_1,8.33,()
12443,46,:3577629914_3,4.26,()
12444,46,:36313879_0,6.59,()
12445,46,:36313879_1,6.95,()
12446,46,:36313879_10,8.33,()
12447,46,:36313879_11,8.09,()
12448,46,:36313879_12,6.95,()
12449,46,:36313879_13,8.09,()
12450,46,:36313879_2,8.01,()
12451,46,:36313879_3,6.51,()
12452,46,:36313879_4,8.33,()
12453,46,:36313879_5,6.95,()
12454,46,:36313879_6,5.24,()
12455,46,:36313879_7,6.95,()
12456,46,:36313879_8,6.95,()
12457,46,:36313879_9,5.8,()
12458,46,:389281_0,8.33,()
12459,46,:389281_1,8.33,()
12460,46,:389281_2,6.12,()
12461,46,:389281_3,8.33,()
12462,46,:389281_5,6.82,()
12463,46,:389281_6,8.33,()
12464,46,:389281_7,7.35,()
12465,46,:389281_8,8.33,()
12466,46,:389663_0,6.93,()
12467,46,:389663_2,8.33,()
12468,46,:4360805516_0,3.96,()
12469,46,:4360805516_1,5.56,()
12470,46,:5123390130_0,8.33,()
12471,46,:5123390130_1,8.33,()
12472,46,:5295502772_0,8.33,()
12473,46,:530287775_0,6.46,()
12474,46,:530287775_1,8.33,()
12475,46,:530287775_2,8.33,()
12476,46,:530287775_4,7.39,()
12477,46,:530941809_0,8.33,()
12478,46,:530941809_2,4.99,()
12479,46,:530941809_3,5.7,()
12480,46,:5355515613_0,8.33,()
12481,46,:5355515613_1,8.33,()
12482,46,:5355515615_0,8.33,()
12483,46,:5355515615_1,8.33,()
12484,46,:6448533087_0,8.33,()
12485,46,:6448533087_1,6.95,()
12486,46,:6448533087_2,4.33,()
12487,46,:6448533087_3,6.95,()
12488,46,:6448533087_4,4.35,()
12489,46,:6448533087_5,8.33,()
12490,46,:6448533087_7,6.95,()
12491,46,:7447234461_0,4.81,()
12492,46,:7447234461_1,6.05,()
12493,46,:7447234461_2,8.33,()
12494,46,:904491768_0,6.74,()
12495,46,:904491768_1,4.75,()
12496,46,:904491768_2,8.33,()
12497,46,:904491814_0,4.84,()
12498,46,:904491814_1,5.93,()
12499,46,:904491814_2,8.33,()
12500,46,:9101555_0,6.5,()
12501,46,:9964901732_0,6.62,()
12502,46,:9964901732_1,7.76,()
12503,46,:9964901732_2,6.21,()
12504,46,:9964901732_3,8.33,()
12505,46,:9964901732_4,8.33,()
12506,46,:9964901732_5,8.1,()
12507,46,:9964901732_6,8.1,()
12508,46,:9964901733_0,8.33,()
12509,46,:9964901733_1,8.33,()
12510,47,-1,8.33,()
12511,47,-11,5.56,()
12512,47,-12,5.56,()
12513,47,-14,8.33,()
12514,47,-17,5.56,()
12515,47,-19,8.33,()
12516,47,-2,8.33,()
12517,47,-20,8.33,()
12518,47,-23,8.33,()
12519,47,-24,2.78,()
12520,47,-27,5.56,()
12521,47,-28,8.33,()
12522,47,-3,8.33,()
12523,47,-30,8.33,()
12524,47,-32,8.33,()
12525,47,-33,8.33,()
12526,47,-34,5.56,()
12527,47,-35,8.33,()
12528,47,-36,5.56,()
12529,47,-37,5.56,()
12530,47,-38,5.56,()
12531,47,-39,5.56,()
12532,47,-40,8.33,()
12533,47,-41,5.56,()
12534,47,-43,5.56,()
12535,47,-44,5.56,()
12536,47,-45,8.33,()
12537,47,-47,5.56,()
12538,47,-48,5.56,()
12539,47,-49,2.78,()
12540,47,-50,8.33,()
12541,47,-52,8.33,()
12542,47,-53,2.78,()
12543,47,-54,8.33,()
12544,47,-55,5.56,()
12545,47,-56,8.33,()
12546,47,-58,8.33,()
12547,47,-59,2.78,()
12548,47,-60,8.33,()
12549,47,-61,5.56,()
12550,47,-62,8.33,()
12551,47,-63,8.33,()
12552,47,-64,8.33,()
12553,47,-65,5.56,()
12554,47,-66,2.78,()
12555,47,-67,2.78,()
12556,47,-68,2.78,()
12557,47,-7,5.56,()
12558,47,-70,5.56,()
12559,47,-72,5.56,()
12560,47,-8,8.33,()
12561,47,-9,8.33,()
12562,47,0,8.33,()
12563,47,1,8.33,()
12564,47,10,8.33,()
12565,47,11,5.56,()
12566,47,12,5.56,()
12567,47,13,8.33,()
12568,47,14,8.33,()
12569,47,15,8.33,()
12570,47,16,8.33,()
12571,47,17,5.56,()
12572,47,18,8.33,()
12573,47,19,8.33,()
12574,47,2,8.33,()
12575,47,20,8.33,()
12576,47,21,8.33,()
12577,47,22,8.33,()
12578,47,23,8.33,()
12579,47,24,2.78,()
12580,47,25,8.33,()
12581,47,26,8.33,()
12582,47,27,5.56,()
12583,47,28,8.33,()
12584,47,29,8.33,()
12585,47,3,8.33,()
12586,47,30,8.33,()
12587,47,31,7.803210726603992,"('v_1',)"
12588,47,32,8.33,()
12589,47,33,8.33,()
12590,47,34,5.56,()
12591,47,35,8.33,()
12592,47,36,5.56,()
12593,47,37,5.56,()
12594,47,38,5.56,()
12595,47,39,5.56,()
12596,47,4,7.228392807937704,"('v_3',)"
12597,47,40,8.33,()
12598,47,41,5.56,()
12599,47,42,8.33,()
12600,47,43,5.56,()
12601,47,44,5.56,()
12602,47,45,8.33,()
12603,47,46,8.33,()
12604,47,47,5.56,()
12605,47,48,5.56,()
12606,47,49,2.78,()
12607,47,50,8.33,()
12608,47,51,5.967023288690591,"('v_7', 'v_6', 'v_4', 'v_5', 'v_2')"
12609,47,52,8.33,()
12610,47,53,2.78,()
12611,47,54,8.33,()
12612,47,55,5.56,()
12613,47,56,8.33,()
12614,47,57,8.33,()
12615,47,58,8.33,()
12616,47,59,2.78,()
12617,47,6,8.33,()
12618,47,60,8.33,()
12619,47,61,5.56,()
12620,47,62,8.33,()
12621,47,63,8.33,()
12622,47,64,8.33,()
12623,47,65,5.56,()
12624,47,66,2.78,()
12625,47,67,2.78,()
12626,47,68,2.78,()
12627,47,69,8.33,()
12628,47,7,5.56,()
12629,47,70,5.56,()
12630,47,71,8.33,()
12631,47,72,5.56,()
12632,47,8,8.33,()
12633,47,9,8.33,()
12634,47,:10253939533_0,5.43,()
12635,47,:10253939533_1,5.56,()
12636,47,:10602668616_0,5.06,()
12637,47,:10602668616_1,5.04,()
12638,47,:10602668616_2,8.33,()
12639,47,:10602668621_0,6.95,()
12640,47,:10602668621_1,4.67,()
12641,47,:10602668621_2,7.9519740600653,"('v_0',)"
12642,47,:135109553_0,5.56,()
12643,47,:135109553_1,6.28,()
12644,47,:135109553_2,4.91,()
12645,47,:135109553_3,5.56,()
12646,47,:135109553_4,6.95,()
12647,47,:135109553_5,8.33,()
12648,47,:135109553_6,6.95,()
12649,47,:135109553_7,6.95,()
12650,47,:135109570_0,8.33,()
12651,47,:135109570_2,5.06,()
12652,47,:135109574_0,8.33,()
12653,47,:135109574_1,7.58,()
12654,47,:135109574_2,4.85,()
12655,47,:135109574_3,8.33,()
12656,47,:135109580_0,4.71,()
12657,47,:135109580_1,6.95,()
12658,47,:135109580_2,8.33,()
12659,47,:17648104_0,8.33,()
12660,47,:17648104_1,6.609999999999999,()
12661,47,:17648111_0,3.94,()
12662,47,:2384200130_0,5.87,()
12663,47,:2384200130_1,8.33,()
12664,47,:2384200130_2,8.33,()
12665,47,:2384200130_4,8.33,()
12666,47,:2384200132_0,8.33,()
12667,47,:2384200132_1,8.33,()
12668,47,:247416072_0,8.33,()
12669,47,:247416072_1,8.33,()
12670,47,:247416072_2,6.91,()
12671,47,:247416072_3,5.16,()
12672,47,:247416073_0,5.61,()
12673,47,:26165090_0,6.92,()
12674,47,:2996413692_0,7.67,()
12675,47,:2996413692_1,5.07,()
12676,47,:3562601793_0,8.33,()
12677,47,:3562601793_1,6.95,()
12678,47,:3562601793_2,6.95,()
12679,47,:3562601793_3,6.95,()
12680,47,:3562601793_4,4.7,()
12681,47,:3562601793_5,8.33,()
12682,47,:3562601793_6,6.95,()
12683,47,:3562601802_0,8.33,()
12684,47,:3562601802_1,6.67,()
12685,47,:3562601802_2,4.69,()
12686,47,:3562601802_3,6.95,()
12687,47,:3562601802_4,6.95,()
12688,47,:3562601802_5,8.33,()
12689,47,:3562601802_6,6.67,()
12690,47,:3562601807_0,5.56,()
12691,47,:3562601807_1,5.56,()
12692,47,:3562601807_2,5.56,()
12693,47,:3562601807_3,5.56,()
12694,47,:3562601807_4,5.0,()
12695,47,:3562601807_5,5.56,()
12696,47,:3562601809_0,8.33,()
12697,47,:3562601809_1,6.84,()
12698,47,:3562601809_2,5.01,()
12699,47,:3562601809_3,6.93,()
12700,47,:3562601809_4,5.13,()
12701,47,:3562601809_5,8.33,()
12702,47,:3562601809_6,6.84,()
12703,47,:3562601816_0,6.17,()
12704,47,:3562601816_1,8.33,()
12705,47,:3562601816_2,6.09,()
12706,47,:3562601819_0,5.56,()
12707,47,:3562601819_1,3.8,()
12708,47,:3562601819_2,5.56,()
12709,47,:3562601819_3,5.56,()
12710,47,:3562601819_4,5.56,()
12711,47,:3562601819_5,5.56,()
12712,47,:3566241825_0,8.33,()
12713,47,:3566241825_1,6.74,()
12714,47,:3566241825_2,4.86,()
12715,47,:3566241825_3,6.63,()
12716,47,:3566241825_4,4.72,()
12717,47,:3566241825_5,8.33,()
12718,47,:3566241825_6,6.74,()
12719,47,:3577629914_0,6.95,()
12720,47,:3577629914_1,8.33,()
12721,47,:3577629914_3,4.26,()
12722,47,:36313879_0,6.59,()
12723,47,:36313879_1,6.95,()
12724,47,:36313879_10,8.33,()
12725,47,:36313879_11,8.09,()
12726,47,:36313879_12,6.95,()
12727,47,:36313879_13,8.09,()
12728,47,:36313879_2,8.01,()
12729,47,:36313879_3,6.51,()
12730,47,:36313879_4,8.33,()
12731,47,:36313879_5,6.95,()
12732,47,:36313879_6,5.24,()
12733,47,:36313879_7,6.95,()
12734,47,:36313879_8,6.95,()
12735,47,:36313879_9,5.8,()
12736,47,:389281_0,8.33,()
12737,47,:389281_1,8.33,()
12738,47,:389281_2,6.12,()
12739,47,:389281_3,8.33,()
12740,47,:389281_5,6.82,()
12741,47,:389281_6,8.33,()
12742,47,:389281_7,7.35,()
12743,47,:389281_8,8.33,()
12744,47,:389663_0,6.93,()
12745,47,:389663_2,8.33,()
12746,47,:4360805516_0,3.96,()
12747,47,:4360805516_1,5.56,()
12748,47,:5123390130_0,8.33,()
