Experiment ID,Episode,Execution Time (seconds),Time Cost,Find
600-21,600,1.0150279998779297,1124.2093373493974,True
600-22,600,1.0225422382354736,1180.2498695345319,True
600-23,600,0.7380268573760986,819.2666666666663,True
600-24,600,0.8452439308166504,1327.9011335254563,True
600-25,600,1.037797212600708,1386.9727353160695,True
600-26,600,1.1436078548431396,1333.0658671484396,True
600-27,600,1.063568353652954,442.15256003842455,True
600-28,600,1.1974599361419678,770.4776008091131,True
600-29,600,1.078312873840332,99600758.62350361,False
51,600,0,0,False
600-31,600,0.7347538471221924,232.17666666666665,True
600-32,600,1.0660607814788818,1185.489694441336,True
600-33,600,1.1032710075378418,1248.2119027083804,True
600-34,600,1.0975151062011719,99700275.74402812,False
600-35,600,1.1199021339416504,1328.588890420804,True
600-36,600,1.078125238418579,767.3299799196785,True
