3812.9926551627846,150.19503,0.02
3354.7711735061193,264.093475,0.02
4387.175070028013,189.67812500000002,0.02
4242.159543817528,156.55755,0.02
3815.782589381076,173.90312,0.02
4287.366508279339,205.775825,0.02
3548.3280391151434,292.9199999999999,0.02
4194.372204881954,220.414175,0.02
3848.1477114298955,169.60794500000003,0.02
3455.9246364290857,200.23685,0.02
3767.995250445502,237.759745,0.02
3455.9246364290857,200.23685,0.02
3812.9926551627846,150.19503,0.02
4287.366508279339,205.775825,0.02
3354.7711735061193,264.093475,0.02
3849.7248944688745,189.66305499999999,0.02
3354.7711735061193,264.093475,0.02
4357.3140999133475,93.80676500000001,0.02
3533.810954726499,225.84215500000005,0.02
3354.7711735061193,264.093475,0.02
3455.9246364290857,200.23685,0.02
3354.7711735061193,264.093475,0.02
3455.9246364290857,200.23685,0.02
3455.9246364290857,200.23685,0.02
3455.9246364290857,200.23685,0.02
3455.9246364290857,200.23685,0.02
3533.810954726499,225.84215500000005,0.02
3354.7711735061193,264.093475,0.02
3548.3280391151434,292.9199999999999,0.02
3934.4609832134292,55.67727000000001,0.02
3455.9246364290857,200.23685,0.02
3455.9246364290857,200.23685,0.02
3354.7711735061193,264.093475,0.02
3455.9246364290857,200.23685,0.03
4242.159543817528,156.55755,0.03
3455.9246364290857,200.23685,0.03
3934.4609832134292,55.67727000000001,0.03
3533.810954726499,241.41204700000003,0.03
4242.159543817528,156.55755,0.03
3354.7711735061193,264.093475,0.03
3354.7711735061193,264.093475,0.03
3354.7711735061193,264.093475,0.03
3455.9246364290857,200.23685,0.03
3354.7711735061193,264.093475,0.03
3354.7711735061193,264.093475,0.03
3354.7711735061193,264.093475,0.03
3455.9246364290857,200.23685,0.03
3698.3319366450683,174.812105,0.03
3812.9926551627846,150.19503,0.03
3848.3477114298953,169.60794500000003,0.03
4287.366508279339,205.775825,0.03
3815.782589381076,173.90312,0.03
3455.9246364290857,200.23685,0.03
3354.7711735061193,264.093475,0.03
3354.7711735061193,264.093475,0.03
3455.9246364290857,200.23685,0.03
3455.9246364290857,200.23685,0.03
3812.9926551627846,150.19503,0.03
3354.7711735061193,264.093475,0.03
3354.7711735061193,264.093475,0.03
3354.7711735061193,264.093475,0.03
3455.9246364290857,200.23685,0.03
3848.1477114298955,169.60794500000003,0.03
3813.0926551627845,150.19503,0.03
3354.7711735061193,264.093475,0.03
3455.9246364290857,200.23685,0.03
3455.9246364290857,200.23685,0.03
3767.995250445502,237.759745,0.03
3354.7711735061193,264.093475,0.03
4242.159543817528,156.55755,0.03
4006.2062549528423,176.80641500000002,0.03
3354.7711735061193,264.093475,0.03
3354.7711735061193,264.093475,0.03
3354.7711735061193,264.093475,0.03
3848.1477114298955,169.60794500000003,0.03
4242.159543817528,156.55755,0.03
3533.810954726499,241.41204700000003,0.03
3354.7711735061193,264.093475,0.03
3354.7711735061193,264.093475,0.03
3978.52448441247,47.29571,0.03
3920.717673515449,137.66873500000003,0.03
3354.7711735061193,264.093475,0.03
3354.7711735061193,264.093475,0.03
4242.159543817528,156.55755,0.04
3354.7711735061193,264.093475,0.04
3934.4609832134292,55.67727000000001,0.04
3455.9246364290857,200.23685,0.04
3455.9246364290857,200.23685,0.04
3354.7711735061193,264.093475,0.04
3455.9246364290857,200.23685,0.04
4287.366508279339,205.775825,0.04
3978.52448441247,47.29571,0.04
3455.9246364290857,200.23685,0.04
4423.633980815349,42.16619000000001,0.04
3354.7711735061193,264.093475,0.04
3455.9246364290857,200.23685,0.04
3354.7711735061193,264.093475,0.04
3455.9246364290857,200.23685,0.04
3688.4280057595397,207.33177500000002,0.04
4242.159543817528,156.55755,0.04
3607.8549152384353,196.522515,0.04
3455.9246364290857,200.23685,0.04
3934.4609832134292,55.67727000000001,0.04
3455.9246364290857,200.23685,0.04
3455.9246364290857,200.23685,0.04
3812.9926551627846,150.19503,0.04
3354.7711735061193,264.093475,0.04
3455.9246364290857,200.23685,0.04
3354.7711735061193,264.093475,0.04
3354.7711735061193,264.093475,0.04
3825.2142855737006,180.86096500000002,0.04
3455.9246364290857,200.23685,0.04
3455.9246364290857,200.23685,0.04
4405.001438848922,29.95014,0.04
4387.175070028013,189.67812500000002,0.04
3978.52448441247,47.29571,0.04
4357.414099913348,93.80676500000001,0.04
4242.159543817528,156.55755,0.04
3455.9246364290857,200.23685,0.04
3354.7711735061193,264.093475,0.04
3667.28947169694,198.33843500000003,0.04
3455.9246364290857,200.23685,0.04
3455.9246364290857,200.23685,0.04
3354.7711735061193,264.093475,0.04
3354.7711735061193,264.093475,0.04
3812.9926551627846,150.19503,0.04
4357.3140999133475,93.80676500000001,0.04
3455.9246364290857,200.23685,0.04
4456.974557823131,157.61210000000003,0.04
4459.003225290117,137.33644999999999,0.04
3934.4609832134292,55.67727000000001,0.04
3456.0246364290856,200.23685,0.04
3455.9246364290857,200.23685,0.04
3812.9926551627846,150.19503,0.05
3354.7711735061193,264.093475,0.05
3698.531936645068,174.812105,0.05
3934.560983213429,55.67727000000001,0.05
3455.9246364290857,200.23685,0.05
3978.52448441247,47.29571,0.05
3748.1387711774423,193.422067,0.05
4113.7807673860925,106.994546,0.05
3354.7711735061193,264.093475,0.05
3819.9152207737047,171.38081000000003,0.05
4404.650280777539,154.802075,0.05
3455.9246364290857,200.23685,0.05
4182.630095923263,46.10221000000001,0.05
3455.9246364290857,200.23685,0.05
4404.650280777539,154.802075,0.05
3455.9246364290857,200.23685,0.05
3354.7711735061193,264.093475,0.05
3815.782589381076,173.90312,0.05
3815.782589381076,173.90312,0.05
3698.3319366450683,174.812105,0.05
3354.7711735061193,264.093475,0.05
3455.9246364290857,200.23685,0.05
3978.52448441247,47.29571,0.05
4357.3140999133475,93.80676500000001,0.05
3354.7711735061193,264.093475,0.05
3455.9246364290857,200.23685,0.05
3607.8549152384353,196.522515,0.05
3848.3477114298953,169.60794500000003,0.05
3354.7711735061193,264.093475,0.05
3698.431936645068,174.812105,0.05
3354.7711735061193,264.093475,0.05
4404.650280777539,154.802075,0.05
3455.9246364290857,200.23685,0.05
3354.7711735061193,264.093475,0.05
3819.9152207737047,171.38081000000003,0.05
3455.9246364290857,200.23685,0.05
3455.9246364290857,200.23685,0.05
3455.9246364290857,200.23685,0.05
3978.52448441247,47.29571,0.05
3354.7711735061193,264.093475,0.05
3455.9246364290857,200.23685,0.05
4357.3140999133475,93.80676500000001,0.05
3455.9246364290857,200.23685,0.05
3624.327703383729,282.4974999999999,0.05
3607.8549152384353,196.522515,0.05
4242.2595438175285,156.55755,0.05
4242.159543817528,156.55755,0.05
3455.9246364290857,200.23685,0.05
3455.9246364290857,200.23685,0.05
3455.9246364290857,200.23685,0.05
