Start Node,End Node,Total Cost,Execution Time,Optimal Path Sequence,Final Route Mapping to original
129211832,368990036#1,2226.387410071942,1.9727649688720703,"[('129211832', '23395388#5', 'walk', 643.5733333333334, 0.0), ('23395388#5', 'walk', 'eb', 0.1), ('23395388#5', '361409608#3', 'eb', 283.9982014388489, 25.26448), ('361409608#3', '-13904652', 'eb', 398.9892086330935, 35.49408), ('-13904652', 'eb', 'walk', 0.1), ('-13904652', '368990036#1', 'walk', 899.6266666666667, 0.0)]"
-14047190#2,5825856#3,1066.0200000000002,1.9761037826538086,"[('-14047190#2', '5825856#3', 'walk', 1066.0200000000002, 0.0)]"
-334138118#5,129211806#0,1678.7924700239805,1.9772391319274902,"[('-334138118#5', '67138626#1', 'walk', 826.4666666666667, 0.0), ('67138626#1', 'walk', 'eb', 0.1), ('67138626#1', '-75450412', 'eb', 435.07913669064743, 38.70463999999999), ('-75450412', 'eb', 'walk', 0.1), ('-75450412', '129211806#0', 'walk', 417.0466666666667, 0.0)]"
23072648#0,-3792665#6,1565.2933333333333,2.0024008750915527,"[('23072648#0', '-3792665#6', 'walk', 1565.2933333333333, 0.0)]"
38098902#0,22999061#0,2286.134820143885,2.014331817626953,"[('38098902#0', '-13904652', 'walk', 736.9466666666668, 0.0), ('-13904652', 'walk', 'eb', 0.1), ('-13904652', '-75450412', 'eb', 517.4748201438847, 46.03455999999998), ('-75450412', 'eb', 'walk', 0.1), ('-75450412', '22999061#0', 'walk', 1031.5133333333335, 0.0)]"
38918794#0,-228356474#1,2519.637601918465,1.998913049697876,"[('38918794#0', '37721356#0', 'walk', 1004.5866666666667, 0.0), ('37721356#0', 'walk', 'eb', 0.1), ('37721356#0', '-75450412', 'eb', 378.83093525179856, 33.700799999999994), ('-75450412', 'eb', 'walk', 0.1), ('-75450412', '-228356474#1', 'walk', 1136.02, 0.0)]"
111602369#0,-25553684,1072.9733333333334,2.024535894393921,"[('111602369#0', '-25553684', 'walk', 1072.9733333333334, 0.0)]"
401904746#0,10575469#0,1960.132278177458,2.108736038208008,"[('401904746#0', '-23347664#1', 'walk', 542.1066666666667, 0.0), ('-23347664#1', 'walk', 'eb', 0.1), ('-23347664#1', '-47638297#3', 'eb', 556.4856115107914, 49.50496), ('-47638297#3', 'eb', 'walk', 0.1), ('-47638297#3', '10575469#0', 'walk', 861.3400000000001, 0.0)]"
-4215578#3,4396046#2,1553.5906235011987,2.1998751163482666,"[('-4215578#3', '361409608#3', 'walk', 1113.4199999999998, 0.0), ('361409608#3', 'walk', 'es', 0.1), ('361409608#3', '3791905#2', 'es', 134.30395683453239, 18.66825), ('3791905#2', 'es', 'walk', 0.1), ('3791905#2', '4396046#2', 'walk', 305.6666666666667, 0.0)]"
129211811#0,-4934627,2159.086666666667,2.314694881439209,"[('129211811#0', '-4934627', 'walk', 2159.086666666667, 0.0)]"
-4541289#1,24807207#1,1584.9872901678655,2.2051382064819336,"[('-4541289#1', '-13904652', 'walk', 846.2533333333334, 0.0), ('-13904652', 'walk', 'eb', 0.1), ('-13904652', '-64270141', 'eb', 289.5539568345323, 25.758719999999993), ('-64270141', 'eb', 'walk', 0.1), ('-64270141', '24807207#1', 'walk', 448.97999999999996, 0.0)]"
3708539#0,4825239#0,2180.2347961630694,2.372304916381836,"[('3708539#0', '361409608#3', 'walk', 908.4000000000001, 0.0), ('361409608#3', 'walk', 'eb', 0.1), ('361409608#3', '-12341242#1', 'eb', 436.08812949640287, 38.794399999999996), ('-12341242#1', 'eb', 'walk', 0.1), ('-12341242#1', '4825239#0', 'walk', 835.5466666666667, 0.0)]"
-3785446#2,-4825332,2114.7072182254196,2.2184159755706787,"[('-3785446#2', '-11685016#2', 'walk', 829.2600000000001, 0.0), ('-11685016#2', 'walk', 'eb', 0.1), ('-11685016#2', '-12341242#1', 'eb', 511.8938848920863, 45.538079999999994), ('-12341242#1', 'eb', 'walk', 0.1), ('-12341242#1', '-4825332', 'walk', 773.3533333333334, 0.0)]"
-45619559,228818579#1,1464.6369544364507,2.260334014892578,"[('-45619559', '-12341242#1', 'walk', 220.98000000000002, 0.0), ('-12341242#1', 'walk', 'eb', 0.1), ('-12341242#1', '-42471880', 'eb', 464.84352517985593, 41.352479999999986), ('-42471880', '41502636#0', 'eb', 231.54676258992805, 20.598399999999998), ('41502636#0', 'eb', 'walk', 0.1), ('41502636#0', '228818579#1', 'walk', 547.0666666666667, 0.0)]"
-45619551,-191042861,1184.8702398081532,2.241257905960083,"[('-45619551', '-12341242#1', 'walk', 224.30666666666664, 0.0), ('-12341242#1', 'walk', 'eb', 0.1), ('-12341242#1', '23395388#5', 'eb', 518.4226618705035, 46.11887999999999), ('23395388#5', '-75450412', 'eb', 101.19424460431655, 9.00224), ('-75450412', 'eb', 'walk', 0.1), ('-75450412', '-191042861', 'walk', 340.74666666666667, 0.0)]"
-49728136#2,4825282,1804.0248441247004,2.251316785812378,"[('-49728136#2', '67138626#1', 'walk', 426.90000000000003, 0.0), ('67138626#1', 'walk', 'eb', 0.1), ('67138626#1', '3791905#2', 'eb', 378.8273381294964, 33.70048), ('3791905#2', '-12341242#1', 'eb', 301.78417266187057, 26.846720000000005), ('-12341242#1', 'eb', 'walk', 0.1), ('-12341242#1', '4825282', 'walk', 696.3133333333334, 0.0)]"
158262918,-140673640,629.4533333333335,2.259209156036377,"[('158262918', '-140673640', 'walk', 629.4533333333335, 0.0)]"
38192817,30046890,inf,No optimal solution found
514848250,4401603#3,481.39333333333326,2.1532938480377197,"[('514848250', '4401603#3', 'walk', 481.39333333333326, 0.0)]"
83806426#4,-4934444#0,1798.7615587529974,2.2857632637023926,"[('83806426#4', '-13904652', 'walk', 444.55999999999995, 0.0), ('-13904652', 'walk', 'eb', 0.1), ('-13904652', '74233405#1', 'eb', 268.3956834532374, 23.876479999999997), ('74233405#1', '-47638297#3', 'eb', 199.73920863309357, 17.768800000000002), ('-47638297#3', 'eb', 'walk', 0.1), ('-47638297#3', '-4934444#0', 'walk', 885.8666666666668, 0.0)]"
-13894939#2,-553868718#0,1140.3870023980812,2.290419101715088,"[('-13894939#2', '41502636#0', 'walk', 537.1866666666666, 0.0), ('41502636#0', 'walk', 'eb', 0.1), ('41502636#0', '14151839#3', 'eb', 273.9136690647482, 24.36736), ('14151839#3', 'eb', 'walk', 0.1), ('14151839#3', '-553868718#0', 'walk', 329.08666666666664, 0.0)]"
30047536#1,137329786#2,1310.0866666666668,2.2438089847564697,"[('30047536#1', '137329786#2', 'walk', 1310.0866666666668, 0.0)]"
-3785446#2,-308090005,2311.9294964028772,2.438257932662964,"[('-3785446#2', '-11685016#2', 'walk', 829.2600000000001, 0.0), ('-11685016#2', 'walk', 'eb', 0.1), ('-11685016#2', '-75450412', 'eb', 549.1294964028777, 48.85056), ('-75450412', 'eb', 'walk', 0.1), ('-75450412', '-308090005', 'walk', 933.3399999999998, 0.0)]"
-326874928#1,25535969#1,1714.4333333333332,2.3610219955444336,"[('-326874928#1', '25535969#1', 'walk', 1714.4333333333332, 0.0)]"
-233718298#1,-38864097,1830.193333333333,2.301724910736084,"[('-233718298#1', '-38864097', 'walk', 1830.193333333333, 0.0)]"
-368505012,-4825258#1,1374.8800000000003,2.308126926422119,"[('-368505012', '-4825258#1', 'walk', 1374.8800000000003, 0.0)]"
-117401207#1,427391582,1037.0266666666669,2.4007620811462402,"[('-117401207#1', '427391582', 'walk', 1037.0266666666669, 0.0)]"
488735970,-354369976#9,1141.06,2.1885809898376465,"[('488735970', '-354369976#9', 'walk', 1141.06, 0.0)]"
-61717563#0,25539084#2,1719.5270263788966,2.1649651527404785,"[('-61717563#0', '-47638297#3', 'walk', 829.52, 0.0), ('-47638297#3', 'walk', 'eb', 0.1), ('-47638297#3', '-75450412', 'eb', 408.80035971223015, 36.36687999999999), ('-75450412', 'eb', 'walk', 0.1), ('-75450412', '25539084#2', 'walk', 481.00666666666666, 0.0)]"
80450007,4934501#9,1857.7499760191845,2.2467291355133057,"[('80450007', '-64270141', 'walk', 532.0933333333334, 0.0), ('-64270141', 'walk', 'eb', 0.1), ('-64270141', '41502636#0', 'eb', 397.3633093525181, 35.34944000000001), ('41502636#0', 'eb', 'walk', 0.1), ('41502636#0', '4934501#9', 'walk', 928.0933333333332, 0.0)]"
32016058#1,-401912432#4,1613.9363069544363,2.172745943069458,"[('32016058#1', '-23347664#1', 'walk', 935.4733333333334, 0.0), ('-23347664#1', 'walk', 'eb', 0.1), ('-23347664#1', '-64270141', 'eb', 463.9496402877699, 41.272960000000005), ('-64270141', 'eb', 'walk', 0.1), ('-64270141', '-401912432#4', 'walk', 214.31333333333336, 0.0)]"
-20848425#2,-33238680#2,1791.403932853717,2.20312237739563,"[('-20848425#2', '-23347664#1', 'walk', 312.1266666666667, 0.0), ('-23347664#1', 'walk', 'eb', 0.1), ('-23347664#1', '-11685016#2', 'eb', 505.9172661870505, 45.006400000000006), ('-11685016#2', 'eb', 'walk', 0.1), ('-11685016#2', '-33238680#2', 'walk', 973.1599999999999, 0.0)]"
3708549#0,228818596#2,2060.2299760191845,2.165174961090088,"[('3708549#0', '-64270141', 'walk', 1161.76, 0.0), ('-64270141', 'walk', 'eb', 0.1), ('-64270141', '41502636#0', 'eb', 397.3633093525181, 35.34944000000001), ('41502636#0', 'eb', 'walk', 0.1), ('41502636#0', '228818596#2', 'walk', 500.9066666666667, 0.0)]"
38668910#0,-8111025,1827.946666666667,2.2357161045074463,"[('38668910#0', '-8111025', 'walk', 1827.946666666667, 0.0)]"
53750891#0,369652829#0,767.0466666666666,2.131760835647583,"[('53750891#0', '369652829#0', 'walk', 767.0466666666666, 0.0)]"
668344588,-3266498,1364.4239568345322,2.1917967796325684,"[('668344588', '-42471880', 'walk', 521.3666666666667, 0.0), ('-42471880', 'walk', 'eb', 0.1), ('-42471880', '-11685016#2', 'eb', 355.30395683453236, 31.607839999999996), ('-11685016#2', 'eb', 'walk', 0.1), ('-11685016#2', '-3266498', 'walk', 487.55333333333334, 0.0)]"
4395931,-4395933#0,399.89333333333326,2.1786110401153564,"[('4395931', '-4395933#0', 'walk', 399.89333333333326, 0.0)]"
128396775,3789575#0,971.8654436450838,2.5161192417144775,"[('128396775', '-13904652', 'walk', 422.9866666666666, 0.0), ('-13904652', 'walk', 'eb', 0.1), ('-13904652', '-42471880', 'eb', 404.2787769784171, 35.96463999999999), ('-42471880', 'eb', 'walk', 0.1), ('-42471880', '3789575#0', 'walk', 144.4, 0.0)]"
35078325,-4385390#2,1494.9491606714626,2.276439666748047,"[('35078325', '3791905#2', 'walk', 333.27333333333337, 0.0), ('3791905#2', 'walk', 'eb', 0.1), ('3791905#2', '74233405#1', 'eb', 385.21582733812954, 34.268800000000006), ('74233405#1', 'eb', 'walk', 0.1), ('74233405#1', '-4385390#2', 'walk', 776.2599999999998, 0.0)]"
521969636,-236429465#0,1942.8002637889686,2.1717188358306885,"[('521969636', '-47638297#3', 'walk', 572.0400000000001, 0.0), ('-47638297#3', 'walk', 'eb', 0.1), ('-47638297#3', '-42471880', 'eb', 295.94964028776974, 26.327679999999997), ('-42471880', '-11685016#2', 'eb', 355.30395683453236, 31.607839999999996), ('-11685016#2', 'eb', 'walk', 0.1), ('-11685016#2', '-236429465#0', 'walk', 719.3066666666665, 0.0)]"
13904645#0,64233363#0,1460.897386091127,2.164444923400879,"[('13904645#0', '-13904652', 'walk', 314.42, 0.0), ('-13904652', 'walk', 'eb', 0.1), ('-13904652', '-11685016#2', 'eb', 402.3507194244604, 35.793119999999995), ('-11685016#2', 'eb', 'walk', 0.1), ('-11685016#2', '64233363#0', 'walk', 743.9266666666666, 0.0)]"
-125814738#2,-20485040#5,1772.9645803357312,2.227583885192871,"[('-125814738#2', '-64270141', 'walk', 424.6599999999999, 0.0), ('-64270141', 'walk', 'eb', 0.1), ('-64270141', '-13904652', 'eb', 344.3579136690647, 30.634079999999994), ('-13904652', 'eb', 'walk', 0.1), ('-13904652', '-20485040#5', 'walk', 1003.7466666666668, 0.0)]"
25536089#1,-7988564#1,2132.9572182254196,2.271101951599121,"[('25536089#1', '41502636#0', 'walk', 819.7333333333335, 0.0), ('41502636#0', 'walk', 'eb', 0.1), ('41502636#0', '-47638297#3', 'eb', 245.64388489208633, 21.85248), ('-47638297#3', 'eb', 'walk', 0.1), ('-47638297#3', '-7988564#1', 'walk', 1067.3799999999999, 0.0)]"
4829715,32117788#10,1180.9799999999998,2.132943868637085,"[('4829715', '32117788#10', 'walk', 1180.9799999999998, 0.0)]"
231340188#0,658599935#0,1328.84,2.2757821083068848,"[('231340188#0', '658599935#0', 'walk', 1328.84, 0.0)]"
4395858#1,31992219#1,1485.9388729016785,2.129642963409424,"[('4395858#1', '-64270141', 'walk', 651.5666666666667, 0.0), ('-64270141', 'walk', 'eb', 0.1), ('-64270141', '-75450412', 'eb', 342.3255395683454, 30.453280000000007), ('-75450412', 'eb', 'walk', 0.1), ('-75450412', '31992219#1', 'walk', 491.84666666666664, 0.0)]"
-306917251#0,-130277328#1,261.68,2.1859240531921387,"[('-306917251#0', '-130277328#1', 'walk', 261.68, 0.0)]"
-556290239#1,-4925959#1,1532.6023501199038,2.1877942085266113,"[('-556290239#1', '-13904652', 'walk', 498.8733333333332, 0.0), ('-13904652', 'walk', 'eb', 0.1), ('-13904652', '74233405#1', 'eb', 268.3956834532374, 23.876479999999997), ('74233405#1', 'eb', 'walk', 0.1), ('74233405#1', '-4925959#1', 'walk', 765.1333333333333, 0.0)]"
360313819#4,30046888#0,1317.7025419664267,2.231912851333618,"[('360313819#4', '361409608#3', 'walk', 151.45333333333335, 0.0), ('361409608#3', 'walk', 'eb', 0.1), ('361409608#3', '-13904652', 'eb', 398.9892086330935, 35.49408), ('-13904652', 'eb', 'walk', 0.1), ('-13904652', '30046888#0', 'walk', 767.0600000000001, 0.0)]"
-16309916#0,125813810,1048.6826139088726,2.1816718578338623,"[('-16309916#0', '-42471880', 'walk', 352.6666666666667, 0.0), ('-42471880', 'walk', 'eb', 0.1), ('-42471880', '67138626#1', 'eb', 336.64928057553954, 29.948319999999995), ('67138626#1', 'eb', 'walk', 0.1), ('67138626#1', '125813810', 'walk', 359.1666666666666, 0.0)]"
-4315737,-55814729#3,inf,No optimal solution found
-7421646#5,4395891#0,2275.8189928057554,2.22021222114563,"[('-7421646#5', '23395388#5', 'walk', 1276.5533333333335, 0.0), ('23395388#5', 'walk', 'eb', 0.1), ('23395388#5', '-64270141', 'eb', 350.2589928057554, 31.159039999999997), ('-64270141', 'eb', 'walk', 0.1), ('-64270141', '4395891#0', 'walk', 648.8066666666666, 0.0)]"
14047770#0,48996164,1292.9400000000003,2.239959716796875,"[('14047770#0', '48996164', 'walk', 1292.9400000000003, 0.0)]"
372223886#0,-113549155#0,1679.7733333333335,2.232151985168457,"[('372223886#0', '-113549155#0', 'walk', 1679.7733333333335, 0.0)]"
-38864104,38637143#0,851.1266666666662,2.2864959239959717,"[('-38864104', '38637143#0', 'walk', 851.1266666666662, 0.0)]"
-13872818,75450417,inf,No optimal solution found
3708865#0,-128450676#3,1570.8599999999997,2.3110780715942383,"[('3708865#0', '-128450676#3', 'walk', 1570.8599999999997, 0.0)]"
77499348#1,481221024#0,2084.387410071942,1.9881219863891602,"[('77499348#1', '23395388#5', 'walk', 757.7933333333334, 0.0), ('23395388#5', 'walk', 'eb', 0.1), ('23395388#5', '361409608#3', 'eb', 283.9982014388489, 25.26448), ('361409608#3', '-13904652', 'eb', 398.9892086330935, 35.49408), ('-13904652', 'eb', 'walk', 0.1), ('-13904652', '481221024#0', 'walk', 643.4066666666669, 0.0)]"
227767349#2,404268319,644.1529976019185,1.8521158695220947,"[('227767349#2', '-42471880', 'walk', 178.88, 0.0), ('-42471880', 'walk', 'eb', 0.1), ('-42471880', '244844370#0', 'eb', 372.0863309352518, 33.1008), ('244844370#0', 'eb', 'walk', 0.1), ('244844370#0', '404268319', 'walk', 92.98666666666668, 0.0)]"
129211821#2,360313819#3,1397.0989928057552,1.8541700839996338,"[('129211821#2', '23395388#5', 'walk', 590.2800000000001, 0.0), ('23395388#5', 'walk', 'eb', 0.1), ('23395388#5', '-64270141', 'eb', 350.2589928057554, 31.159039999999997), ('-64270141', 'eb', 'walk', 0.1), ('-64270141', '360313819#3', 'walk', 456.35999999999996, 0.0)]"
42239605#2,32631389#1,2052.4966426858514,1.977989912033081,"[('42239605#2', '-64270141', 'walk', 706.4733333333334, 0.0), ('-64270141', 'walk', 'eb', 0.1), ('-64270141', '41502636#0', 'eb', 397.3633093525181, 35.34944000000001), ('41502636#0', 'eb', 'walk', 0.1), ('41502636#0', '32631389#1', 'walk', 948.4600000000002, 0.0)]"
-317101094#2,20848460#0,242.36666666666665,1.8945837020874023,"[('-317101094#2', '20848460#0', 'walk', 242.36666666666665, 0.0)]"
231613865#0,110403094#1,2571.6943165467624,1.9805078506469727,"[('231613865#0', '369154722#2', 'walk', 586.0666666666666, 0.0), ('369154722#2', 'walk', 'eb', 0.1), ('369154722#2', '23395388#5', 'eb', 544.771582733813, 48.462880000000006), ('23395388#5', '-47638297#3', 'eb', 365.5827338129497, 32.522240000000004), ('-47638297#3', 'eb', 'walk', 0.1), ('-47638297#3', '110403094#1', 'walk', 1075.0733333333333, 0.0)]"
30655095#4,77799822,1182.7866666666669,1.8946301937103271,"[('30655095#4', '77799822', 'walk', 1182.7866666666669, 0.0)]"
317697975#1,-30655095#3,2529.8214868105515,2.0018770694732666,"[('317697975#1', '-13904652', 'walk', 664.5666666666667, 0.0), ('-13904652', 'walk', 'eb', 0.1), ('-13904652', '-75450412', 'eb', 517.4748201438847, 46.03455999999998), ('-75450412', 'eb', 'walk', 0.1), ('-75450412', '-30655095#3', 'walk', 1347.5800000000002, 0.0)]"
22978764#0,430591268#0,1378.12,1.8740291595458984,"[('22978764#0', '430591268#0', 'walk', 1378.12, 0.0)]"
-39247679#2,228818578,1751.9578896882495,2.051392078399658,"[('-39247679#2', '-11685016#2', 'walk', 617.8533333333334, 0.0), ('-11685016#2', 'walk', 'eb', 0.1), ('-11685016#2', '-64270141', 'eb', 282.10791366906477, 25.09632), ('-64270141', '41502636#0', 'eb', 397.3633093525181, 35.34944000000001), ('41502636#0', 'eb', 'walk', 0.1), ('41502636#0', '228818578', 'walk', 454.43333333333334, 0.0)]"
-30047545#3,360342135#2,2017.2266666666667,1.995924949645996,"[('-30047545#3', '360342135#2', 'walk', 2017.2266666666667, 0.0)]"
-317219087,-128396774#0,1663.8874100719422,2.0076138973236084,"[('-317219087', '23395388#5', 'walk', 584.2066666666668, 0.0), ('23395388#5', 'walk', 'eb', 0.1), ('23395388#5', '361409608#3', 'eb', 283.9982014388489, 25.26448), ('361409608#3', '-13904652', 'eb', 398.9892086330935, 35.49408), ('-13904652', 'eb', 'walk', 0.1), ('-13904652', '-128396774#0', 'walk', 396.4933333333334, 0.0)]"
-32117786#4,-22566802#0,1493.7979136690647,1.973456859588623,"[('-32117786#4', '-64270141', 'walk', 447.08, 0.0), ('-64270141', 'walk', 'eb', 0.1), ('-64270141', '-13904652', 'eb', 344.3579136690647, 30.634079999999994), ('-13904652', 'eb', 'walk', 0.1), ('-13904652', '-22566802#0', 'walk', 702.1600000000002, 0.0)]"
-22999125#1,4215695,1555.7599999999995,2.0083751678466797,"[('-22999125#1', '4215695', 'walk', 1555.7599999999995, 0.0)]"
-375758262#4,4919459#1,950.2733333333332,1.9442849159240723,"[('-375758262#4', '4919459#1', 'walk', 950.2733333333332, 0.0)]"
4396046#0,228557871#0,1396.8236211031171,1.9230670928955078,"[('4396046#0', '18927706#0', 'walk', 40.06666666666667, 0.0), ('18927706#0', 'walk', 'eb', 0.1), ('18927706#0', '-75450412', 'eb', 485.89028776978415, 43.224799999999995), ('-75450412', 'eb', 'walk', 0.1), ('-75450412', '228557871#0', 'walk', 870.6666666666666, 0.0)]"
-7990021#4,-4934596#0,1849.4399999999996,1.9229629039764404,"[('-7990021#4', '-4934596#0', 'walk', 1849.4399999999996, 0.0)]"
360342135#2,-3763679#1,2382.3389208633093,1.8638558387756348,"[('360342135#2', '-47638297#3', 'walk', 1166.7600000000002, 0.0), ('-47638297#3', 'walk', 'eb', 0.1), ('-47638297#3', '-42471880', 'eb', 295.94964028776974, 26.327679999999997), ('-42471880', '67138626#1', 'eb', 336.64928057553954, 29.948319999999995), ('67138626#1', 'eb', 'walk', 0.1), ('67138626#1', '-3763679#1', 'walk', 582.7799999999999, 0.0)]"
3284827#2,229549553#1,1721.062613908873,1.9272801876068115,"[('3284827#2', '-11685016#2', 'walk', 802.4133333333334, 0.0), ('-11685016#2', 'walk', 'eb', 0.1), ('-11685016#2', '-13904652', 'eb', 418.64928057553954, 37.24303999999999), ('-13904652', 'eb', 'walk', 0.1), ('-13904652', '229549553#1', 'walk', 499.8000000000001, 0.0)]"
23501248#0,-3708878#0,2287.630839328537,1.925753116607666,"[('23501248#0', '37721356#0', 'walk', 865.5200000000001, 0.0), ('37721356#0', 'walk', 'eb', 0.1), ('37721356#0', '-42471880', 'eb', 265.98021582733816, 23.6616), ('-42471880', '-11685016#2', 'eb', 355.30395683453236, 31.607839999999996), ('-11685016#2', 'eb', 'walk', 0.1), ('-11685016#2', '-3708878#0', 'walk', 800.6266666666667, 0.0)]"
-2746171#3,31350775#5,1697.542829736211,1.8918719291687012,"[('-2746171#3', '-11685016#2', 'walk', 452.32, 0.0), ('-11685016#2', 'walk', 'eb', 0.1), ('-11685016#2', '-75450412', 'eb', 549.1294964028777, 48.85056), ('-75450412', 'eb', 'walk', 0.1), ('-75450412', '31350775#5', 'walk', 695.8933333333333, 0.0)]"
13871230#0,4074527#0,1311.232278177458,1.8544020652770996,"[('13871230#0', '361409608#3', 'walk', 256.44, 0.0), ('361409608#3', 'walk', 'eb', 0.1), ('361409608#3', '3791905#2', 'eb', 134.30395683453239, 11.94768), ('3791905#2', '-47638297#3', 'eb', 547.6816546762592, 48.72176000000002), ('-47638297#3', 'eb', 'walk', 0.1), ('-47638297#3', '4074527#0', 'walk', 372.6066666666666, 0.0)]"
-317101094#2,-368646804#1,1417.9200000000003,1.9878437519073486,"[('-317101094#2', '-368646804#1', 'walk', 1417.9200000000003, 0.0)]"
-3788201,-376394516#7,1499.926666666667,1.8808410167694092,"[('-3788201', '-376394516#7', 'walk', 1499.926666666667, 0.0)]"
147077493#0,-368990036#1,1568.6061151079134,1.8830177783966064,"[('147077493#0', '244844370#0', 'walk', 252.4333333333333, 0.0), ('244844370#0', 'walk', 'eb', 0.1), ('244844370#0', '-13904652', 'eb', 370.1061151079136, 32.92463999999999), ('-13904652', 'eb', 'walk', 0.1), ('-13904652', '-368990036#1', 'walk', 945.8666666666667, 0.0)]"
24776109#0,-37248089#0,1473.1400000000006,1.9740352630615234,"[('24776109#0', '-37248089#0', 'walk', 1473.1400000000006, 0.0)]"
229119089#0,128775883#1,2631.3994484412465,1.9333131313323975,"[('229119089#0', '244844370#0', 'walk', 40.88666666666666, 0.0), ('244844370#0', 'walk', 'eb', 0.1), ('244844370#0', '-13904652', 'eb', 370.1061151079136, 32.92463999999999), ('-13904652', 'eb', 'walk', 0.1), ('-13904652', '128775883#1', 'walk', 2220.2066666666665, 0.0)]"
32758219#0,83806426#3,1888.3856594724218,1.9279837608337402,"[('32758219#0', '23395388#5', 'walk', 567.7400000000001, 0.0), ('23395388#5', 'walk', 'eb', 0.1), ('23395388#5', '-64270141', 'eb', 350.2589928057554, 31.159039999999997), ('-64270141', 'eb', 'walk', 0.1), ('-64270141', '83806426#3', 'walk', 970.1866666666665, 0.0)]"
-523892327#0,-32632053,1674.3336930455632,1.8981330394744873,"[('-523892327#0', '-47638297#3', 'walk', 591.8933333333333, 0.0), ('-47638297#3', 'walk', 'eb', 0.1), ('-47638297#3', '-75450412', 'eb', 408.80035971223015, 36.36687999999999), ('-75450412', 'eb', 'walk', 0.1), ('-75450412', '-32632053', 'walk', 673.4399999999999, 0.0)]"
97092770#1,39117802#0,1854.5618465227817,1.9517130851745605,"[('97092770#1', '369154722#2', 'walk', 627.9866666666666, 0.0), ('369154722#2', 'walk', 'eb', 0.1), ('369154722#2', '-13904652', 'eb', 555.2751798561152, 49.39728), ('-13904652', 'eb', 'walk', 0.1), ('-13904652', '39117802#0', 'walk', 671.1, 0.0)]"
